국립공원,생물분류,종명,학명,분류명,조사위치,조사주소,경도,위도,조사일자,개체수
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1723139,36.4071361,2023-02-20,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-21,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-21,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-21,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.192444,36.3630888,2023-02-21,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1925942,36.3631194,2023-02-21,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1763056,36.4091777,2023-02-21,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-22,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.192444,36.3630888,2023-02-22,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1746778,36.4087111,2023-02-22,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1784361,36.4094666,2023-02-23,1
주왕산,포유류,Meles leucurus,leucurus,오소리,탐방로,내원마을 일원,129.1746778,36.4087111,2023-02-23,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1925942,36.3631194,2023-02-24,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1925942,36.3631194,2023-02-24,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1763056,36.4091777,2023-02-24,2
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-25,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-25,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-25,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1723139,36.4071361,2023-02-26,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-26,2
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-27,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1763056,36.4091777,2023-02-27,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-28,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-28,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-28,3
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-02-28,2
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-01,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.192444,36.3630888,2023-03-01,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1925942,36.3631194,2023-03-01,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-01,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1925942,36.3631194,2023-03-02,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-02,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-04,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-04,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-05,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-05,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-05,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-05,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-06,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1925942,36.3631194,2023-03-06,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-06,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-06,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-06,2
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-06,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-06,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-06,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-06,1
주왕산,포유류,Nyctereutes procyonoides,procyonoides,너구리,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-07,1
주왕산,포유류,Nyctereutes procyonoides,procyonoides,너구리,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-07,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-07,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1723139,36.4071361,2023-03-07,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-07,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-07,1
주왕산,포유류,Canis lupus familiaris,familiaris,개,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-08,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-08,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-09,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-09,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-10,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1746778,36.4087111,2023-03-10,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1746778,36.4087111,2023-03-10,2
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-10,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-11,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,주왕산,경북 청송군 주왕산면 상의리 산 15,129.187968,36.414,2023-03-11,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1723139,36.4071361,2023-03-11,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-11,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1723139,36.4071361,2023-03-13,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1925942,36.3631194,2023-03-13,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-13,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-13,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-14,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-14,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-14,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1723139,36.4071361,2023-03-14,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1746778,36.4087111,2023-03-14,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-15,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-16,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-16,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-16,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1723139,36.4071361,2023-03-17,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-17,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-17,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-17,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-17,1
주왕산,포유류,Meles leucurus,leucurus,오소리,탐방로,내원마을 일원,129.1746778,36.4087111,2023-03-17,1
주왕산,포유류,Meles leucurus,leucurus,오소리,비탐방로,주산지 일원,129.1925942,36.3631194,2023-03-18,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-18,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-18,3
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-18,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-18,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-18,2
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1925942,36.3631194,2023-03-18,1
주왕산,포유류,Meles leucurus,leucurus,오소리,비탐방로,주산지 일원,129.1925942,36.3631194,2023-03-19,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-19,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1723139,36.4071361,2023-03-20,1
주왕산,포유류,Nyctereutes procyonoides,procyonoides,너구리,탐방로,내원마을 일원,129.1723139,36.4071361,2023-03-20,1
주왕산,포유류,Meles leucurus,leucurus,오소리,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-21,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,주왕산,경북 청송군 주왕산면 상의리 산 23-3,129.166046,36.401437,2023-03-21,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1925942,36.3631194,2023-03-21,1
주왕산,포유류,Nyctereutes procyonoides,procyonoides,너구리,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-22,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-22,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1723139,36.4071361,2023-03-22,2
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1746778,36.4087111,2023-03-22,1
주왕산,포유류,Nyctereutes procyonoides,procyonoides,너구리,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-23,2
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1746778,36.4087111,2023-03-24,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-24,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-24,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-24,1
주왕산,포유류,Nyctereutes procyonoides,procyonoides,너구리,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-24,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1925942,36.3631194,2023-03-24,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1925942,36.3631194,2023-03-25,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-25,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-25,2
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-25,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-25,1
주왕산,포유류,Nyctereutes procyonoides,procyonoides,너구리,탐방로,내원마을 일원,129.1723139,36.4071361,2023-03-25,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-25,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-25,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-25,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-25,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-25,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1925942,36.3631194,2023-03-25,1
주왕산,포유류,Meles leucurus,leucurus,오소리,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-26,1
주왕산,포유류,Nyctereutes procyonoides,procyonoides,너구리,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-26,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,주왕산,경북 청송군 주왕산면 상의리 18,129.186744,36.413475,2023-03-27,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-27,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-29,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-29,1
주왕산,포유류,Mustela sibirica,sibirica,족제비,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-29,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-29,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.192444,36.3630888,2023-03-30,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-30,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-30,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-30,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-30,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1723139,36.4071361,2023-03-30,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-30,1
주왕산,포유류,Meles leucurus,leucurus,오소리,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-30,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-30,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-31,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1784361,36.4094666,2023-03-31,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-03-31,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1763056,36.4091777,2023-03-31,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1925942,36.3631194,2023-03-31,2
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-01,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1763056,36.4091777,2023-04-01,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1784361,36.4094666,2023-04-01,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.192444,36.3630888,2023-04-01,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1723139,36.4071361,2023-04-01,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-02,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1723139,36.4071361,2023-04-02,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.192444,36.3630888,2023-04-02,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.192444,36.3630888,2023-04-02,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.192444,36.3630888,2023-04-02,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-02,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1763056,36.4091777,2023-04-02,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-02,2
주왕산,포유류,Meles leucurus,leucurus,오소리,탐방로,내원마을 일원,129.1763056,36.4091777,2023-04-02,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-03,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-03,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1925942,36.3631194,2023-04-03,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.192444,36.3630888,2023-04-03,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1784361,36.4094666,2023-04-03,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.192444,36.3630888,2023-04-03,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-03,2
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-03,2
주왕산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,내원마을 일원,129.1723139,36.4071361,2023-04-03,1
주왕산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,주산지 일원,129.1925942,36.3631194,2023-04-03,2
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1784361,36.4094666,2023-04-04,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-04,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-04,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1723139,36.4071361,2023-04-04,1
주왕산,포유류,Eutamias sibiricus,sibiricus,다람쥐,탐방로,내원마을 일원,129.1784361,36.4094666,2023-04-04,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-04,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,주산지 일원,129.192444,36.3630888,2023-04-04,1
주왕산,포유류,Meles leucurus,leucurus,오소리,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-04,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-05,1
주왕산,포유류,Meles leucurus,leucurus,오소리,비탐방로,주산지 일원,129.1925942,36.3631194,2023-04-05,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1723139,36.4071361,2023-04-06,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1723139,36.4071361,2023-04-06,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1784361,36.4094666,2023-04-06,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1784361,36.4094666,2023-04-06,1
주왕산,포유류,Meles leucurus,leucurus,오소리,탐방로,내원마을 일원,129.1763056,36.4091777,2023-04-06,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1723139,36.4071361,2023-04-07,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1784361,36.4094666,2023-04-07,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,탐방로,내원마을 일원,129.1763056,36.4091777,2023-04-07,1
주왕산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,주산지 일원,129.192444,36.3630888,2023-04-07,1
주왕산,포유류,Meles leucurus,leucurus,오소리,탐방로,내원마을 일원,129.1723139,36.4071361,2023-04-07,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1784361,36.4094666,2023-04-08,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,탐방로,내원마을 일원,129.1763056,36.4091777,2023-04-08,1
주왕산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,주산지 일원,129.1920111,36.3627444,2023-04-08,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,비법정,종석대,127.51297,35.29623,2023-01-08,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,비법정,종석대,127.51297,35.29623,2023-01-16,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,비법정,종석대,127.51297,35.29623,2023-01-17,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-01-18,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-01-20,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,비법정,종석대,127.51297,35.29623,2023-01-22,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-01-23,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,봉산골,127.54404,35.33884,2023-02-05,1
지리산,포유류,Mustela sibirica,sibirica,족제비,법정,돼지령,127.530449,35.296706,2023-02-07,1
지리산,포유류,Mustela sibirica,sibirica,족제비,비탐방로,봉산골,127.54404,35.33884,2023-02-08,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-02-11,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,비법정,종석대,127.51297,35.29623,2023-02-11,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,비법정,종석대,127.51297,35.29623,2023-02-11,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,비법정,종석대,127.51297,35.29623,2023-02-12,2
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-02-13,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-02-15,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-02-16,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,봉산골,127.58793,35.38895,2023-02-24,1
지리산,포유류,Mustela sibirica,sibirica,족제비,비탐방로,봉산골,127.54404,35.33884,2023-02-26,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,비법정,종석대,127.51297,35.29623,2023-02-26,1
지리산,포유류,Capreolus pygargus,pygargus,노루,비법정,종석대,127.51297,35.29623,2023-02-27,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,탐방로,뱀사골,127.5874001,35.3291896,2023-03-01,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-03-02,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-03-03,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,비법정,종석대,127.51297,35.29623,2023-03-04,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-03-05,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,비법정,종석대,127.51297,35.29623,2023-03-05,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,비법정,종석대,127.51297,35.29623,2023-03-05,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-03-06,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-03-07,1
지리산,포유류,Capreolus pygargus,pygargus,노루,비법정,종석대,127.51297,35.29623,2023-03-09,1
지리산,포유류,Capreolus pygargus,pygargus,노루,비법정,종석대,127.51297,35.29623,2023-03-10,1
지리산,포유류,Mustela sibirica,sibirica,족제비,법정,돼지령,127.530449,35.296706,2023-03-10,1
지리산,포유류,Capreolus pygargus,pygargus,노루,비법정,종석대,127.51297,35.29623,2023-03-11,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-03-11,1
지리산,포유류,Lepus coreanus,coreanus,멧토끼,법정,돼지령,127.530449,35.296706,2023-03-14,1
지리산,포유류,Sus scrofa,scrofa,멧돼지,비법정,종석대,127.51297,35.29623,2023-03-14,1
치악산,포유류,Sus scrofa,scrofa,멧돼지,치악산,강원 영월군 무릉도원면 두산리 산 2,128.123897,37.310146,2023-04-23,1
치악산,포유류,Sus scrofa,scrofa,멧돼지,치악산,강원 횡성군 강림면 부곡리 896,128.073528,37.334556,2023-04-28,1
